"L101_volume","L102_volume","L103_volume","L104_volume","L106_volume","L107_volume","L108_volume","L101_occupancy","L102_occupancy","L103_occupancy","L104_occupancy","L106_occupancy","L107_occupancy","L108_occupancy","DAY","MIN.15.TIME"
435,441,467,430,558,359,366,72.724,12.6,52.249,55.516,32.245,10.827,30.474,27,1793
425,452,493,414,525,374,358,80.754,13.9,24.844,65.675,33.073,10.788,20.829,27,1794
445,453,477,362,589,364,342,72.643,12.718,37.522,76.697,26.853,10.71,23.074,27,1795
474,454,495,269,547,403,346,65.833,16.063,59.57,100,31.221,12.757,18.032,27,1796
426,481,474,429,562,438,369,79.769,13.74,29.294,61.617,26.893,12.954,20.986,27,1797
486,474,499,403,616,392,340,60.203,13.584,28.152,60.714,27.483,10.867,21.496,27,1798
457,419,464,356,581,397,322,68.628,12.009,55.043,61.261,25.906,10.866,22.797,27,1799
463,469,504,368,608,350,356,63.233,20.788,41.657,69.49,24.45,9.016,29.727,27,1800
464,433,490,403,587,395,401,55.359,13.15,29.884,59.648,24.295,12.246,61.62,27,1801
465,418,504,401,581,358,506,63.982,13.268,31.303,49.019,30.159,11.181,26.183,27,1802
441,406,434,428,527,378,357,29.764,11.575,21.733,48.349,22.09,8.976,27.129,27,1803
458,394,454,397,399,366,352,25.003,11.694,22.719,44.806,45.318,9.489,22.602,27,1804
451,386,452,421,575,330,351,33.231,10.551,30.435,44.963,20.472,8.228,37.011,27,1805
470,450,456,407,578,373,356,57.799,14.334,30.239,61.854,21.852,9.41,37.326,27,1806
455,433,450,408,594,375,350,57.642,12.165,44.059,56.618,28.033,9.332,22.088,27,1807
458,438,468,389,574,355,341,52.169,13.032,37.052,49.257,21.38,8.465,14.095,27,1808
456,457,418,416,585,367,358,52.997,12.796,29.018,51.816,23.387,9.253,23.19,27,1809
424,431,337,372,582,369,351,60.713,13.465,58.978,67.681,20.829,9.803,17.561,27,1810
449,474,361,375,572,384,297,75.123,15.986,43.232,87.053,22.836,9.489,12.717,27,1811
476,461,444,379,557,360,322,55.359,13.977,20.672,71.739,17.561,9.606,16.459,27,1812
463,430,445,386,570,394,332,35.632,16.419,21.853,57.839,21.852,11.3,16.222,27,1813
449,447,466,394,574,356,311,23.114,14.687,21.971,58.625,17.955,11.417,18.27,27,1814
390,412,422,365,530,329,288,17.168,13.585,21.458,41.578,22.05,7.599,17.206,27,1815
425,384,329,358,543,336,296,40.28,10.513,38.152,57.798,16.3,7.796,9.41,27,1816
416,409,285,377,547,300,299,27.246,13.898,46.657,47.09,17.326,6.929,14.647,27,1817
344,371,285,372,450,313,267,13.937,11.85,27.915,39.886,13.819,7.56,11.574,27,1818
393,380,402,402,523,327,330,14.648,12.797,15.199,36.893,17.245,7.321,16.065,27,1819
367,344,258,374,510,308,335,11.654,10.315,52.957,30.709,17.127,7.085,19.687,27,1820
386,363,279,375,520,307,322,12.286,11.22,36.064,37.602,18.661,7.127,12.521,27,1821
365,372,264,337,453,274,276,12.521,10.511,46.656,28.703,14.529,5.55,20.002,27,1822
337,331,407,332,491,266,271,9.095,9.804,20.906,24.846,16.299,5.551,14.57,27,1823
350,317,392,331,499,267,366,9.173,8.347,23.623,24.451,14.372,5.354,12.915,27,1824
331,295,316,295,449,237,262,9.135,8.031,8.702,22.404,12.877,5.078,9.527,28,1825
314,319,310,348,420,263,253,8.228,8.072,11.772,24.214,12.323,4.921,9.922,28,1826
295,280,313,325,415,233,242,6.811,6.614,11.496,22.403,13.348,4.251,5.944,28,1827
245,228,155,252,343,206,180,5.197,4.842,39.256,14.215,10.789,3.778,4.213,28,1828
281,246,210,266,338,211,188,5.315,5.867,33.152,15.67,12.874,4.569,4.292,28,1829
235,237,229,271,332,203,173,4.251,5.237,5.001,14.607,9.291,3.544,5.275,28,1830
232,205,214,241,307,183,174,4.25,4.253,4.253,13.703,8.349,3.031,3.78,28,1831
185,177,213,206,277,160,136,3.269,3.622,4.567,10.553,7.206,2.756,2.992,28,1832
213,192,208,231,274,170,149,4.017,4.134,4.489,12.679,10.237,3.03,3.347,28,1833
192,211,200,271,267,170,147,3.426,6.259,5.039,14.095,10.708,2.873,2.914,28,1834
189,207,211,218,285,177,134,3.227,4.015,7.443,12.009,9.095,2.993,2.795,28,1835
163,156,158,209,242,159,120,2.874,2.874,5.67,11.733,6.183,2.677,2.716,28,1836
168,164,92,191,232,140,123,3.582,3.19,56.541,10.08,6.616,2.324,2.441,28,1837
156,166,99,183,236,126,127,2.519,2.913,46.617,8.897,8.544,1.969,2.677,28,1838
150,140,102,181,262,123,131,2.402,2.678,46.185,9.095,11.182,1.93,2.912,28,1839
174,147,110,166,218,135,98,3.347,2.599,47.248,9.095,5.828,2.125,2.164,28,1840
183,142,111,161,252,106,121,3.149,2.638,46.934,8.07,7.361,1.85,2.599,28,1841
191,105,109,138,254,98,121,3.384,2.007,75.242,7.639,6.654,1.692,2.599,28,1842
194,108,144,119,291,87,137,3.149,1.929,38.113,6.969,7.479,1.377,2.836,28,1843
162,121,171,144,235,73,127,2.795,2.756,3.74,8.898,5.709,1.103,2.639,28,1844
210,128,209,154,296,115,146,3.345,2.794,4.371,9.45,7.284,2.046,3.189,28,1845
246,159,261,178,362,112,169,4.253,3.543,14.488,12.56,14.018,2.046,3.976,28,1846
272,153,249,190,354,124,179,4.998,3.346,5.748,11.931,11.379,2.402,4.684,28,1847
295,208,292,239,392,148,191,5.867,4.645,7.048,15.985,13.151,2.755,4.763,28,1848
293,176,198,200,333,173,191,6.613,4.371,34.687,17.009,9.489,3.739,4.922,28,1849
294,208,274,225,376,162,235,7.598,6.142,6.852,20.987,10.829,3.386,6.732,28,1850
316,195,258,231,338,149,201,7.993,5.472,6.182,17.955,12.008,3.15,6.26,28,1851
307,221,195,272,381,195,221,7.795,6.378,67.761,22.168,12.325,4.487,12.128,28,1852
294,211,353,262,366,192,221,13.819,5.631,27.72,17.404,12.443,3.309,6.181,28,1853
316,208,146,268,377,177,229,8.584,6.338,73.47,20.198,12.876,3.82,6.497,28,1854
291,225,291,259,356,198,193,7.166,6.259,10.118,18.899,10.512,3.7,7.164,28,1855
267,236,266,269,335,202,197,6.535,7.008,16.378,20.553,11.261,4.095,6.103,28,1856
297,264,323,282,395,222,232,7.283,7.167,9.764,22.876,12.401,4.685,9.883,28,1857
341,252,325,267,435,214,247,8.859,7.285,26.773,19.807,14.884,4.41,9.212,28,1858
316,269,354,265,443,224,244,8.505,9.054,12.401,23.348,13.309,4.96,7.126,28,1859
309,294,334,316,449,242,267,8.347,10.868,15.317,22.956,13.465,5.392,8.387,28,1860
320,265,333,308,429,241,261,8.583,7.873,14.293,25.08,15.003,5.314,10.788,28,1861
346,285,378,287,437,234,307,11.655,9.45,26.773,27.091,21.143,6.103,12.795,28,1862
367,309,371,324,453,311,303,12.718,9.526,20.237,25.593,20.554,8.11,14.45,28,1863
362,285,379,297,452,270,292,11.458,8.938,17.404,24.728,19.37,7.363,16.537,28,1864
373,313,380,285,466,252,283,12.875,11.262,26.223,36.42,21.418,6.615,12.796,28,1865
401,298,388,321,510,271,317,13.663,10.356,37.05,37.719,23.662,7.718,12.954,28,1866
419,296,409,294,516,284,341,27.206,9.804,23.307,31.892,22.286,7.284,14.921,28,1867
417,359,233,298,517,341,317,19.687,14.095,57.601,63.548,18.86,8.859,21.812,28,1868
415,348,446,315,550,297,346,15.081,12.127,28.901,46.5,23.072,6.929,16.97,28,1869
445,363,420,334,566,309,347,15.394,11.576,42.481,39.884,19.766,6.575,23.665,28,1870
447,370,281,384,544,339,390,27.68,10.984,55.909,30.671,20.672,13.545,40.2,28,1871
429,394,459,384,542,303,445,43.782,11.891,19.725,35.947,22.009,7.008,28.31,28,1872
471,364,456,369,563,297,362,23.111,11.143,16.378,32.522,22.05,6.694,16.893,28,1873
432,417,483,405,564,339,347,15.04,12.561,16.735,43.153,23.545,9.016,13.506,28,1874
467,381,502,398,583,344,398,42.524,9.802,19.293,37.915,27.639,7.796,21.459,28,1875
491,416,546,353,571,359,379,22.245,12.285,20.71,66.658,32.679,10.079,22.284,28,1876
482,399,499,393,578,376,356,23.861,10.828,16.379,45.356,23.9,8.899,23.781,28,1877
438,417,485,403,518,386,460,37.011,11.772,20.159,42.876,25.791,9.135,25.828,28,1878
423,389,470,382,509,329,413,46.658,11.025,24.294,40.199,25.162,7.363,17.561,28,1879
487,380,474,418,561,328,383,21.222,10.984,20.316,40.2,22.639,8.269,18.27,28,1880
448,421,457,418,570,342,357,21.025,11.496,50.909,48.979,23.428,7.952,15.593,28,1881
426,434,470,411,540,385,332,12.245,14.49,34.964,46.776,18.781,8.818,17.598,28,1882
445,367,470,371,578,331,336,19.727,10.71,16.968,38.784,20.79,7.678,11.81,28,1883
422,403,442,400,541,348,358,13.07,12.877,14.725,41.735,18.151,9.212,14.962,28,1884
420,357,454,348,584,329,339,16.497,9.803,54.455,33.507,20.473,7.796,20.316,28,1885
404,378,551,387,539,337,320,12.758,10.552,32.129,33.506,17.677,7.992,12.204,28,1886
421,351,566,394,517,315,299,13.467,10.237,21.183,30.159,15.671,7.559,11.811,28,1887
382,351,565,372,533,336,292,13.386,10.512,19.804,35.594,15.158,7.756,9.843,28,1888
405,355,587,393,525,340,312,14.135,11.575,19.019,32.168,16.852,8.189,13.977,28,1889
370,363,583,358,486,315,261,12.837,9.843,21.931,30.198,16.064,7.089,8.66,28,1890
363,325,479,334,454,312,267,11.261,10.395,12.995,34.333,14.292,7.678,12.087,28,1891
364,343,521,356,486,339,318,11.497,12.048,12.875,43.587,13.544,7.953,11.063,28,1892
345,376,409,378,454,351,295,9.175,10.669,13.464,32.72,16.774,8.623,11.26,28,1893
350,359,365,386,489,336,291,8.662,12.482,11.85,36.853,13.898,8.583,9.569,28,1894
341,305,342,292,451,300,283,10.71,11.298,20.907,33.899,16.105,7.6,9.606,28,1895
335,338,358,343,483,293,303,9.644,12.363,15.395,36.696,16.852,7.009,10.551,28,1896
350,335,382,374,486,302,284,11.418,10.157,10.67,31.104,14.252,6.773,9.136,28,1897
341,345,335,369,465,307,296,11.733,9.764,33.743,36.656,14.254,6.89,25.75,28,1898
380.176532149493,398.074187038999,358.626069876767,341.791527690184,485.086132392507,335.57576063788,358.307848505344,6.339,4.45,11.141,13.663,6.536,3.189,25.711,28,1899
276.229207630284,338.578628990317,310.010065483443,223.244989891011,377.90643977673,355.181286549708,442.245614035088,7.008,2.677,1.181,6.575,1.732,21.8818726327938,14.6360488860179,28,1900
87.2705882352941,79.536312849162,102.798882681564,62.4719101123596,108.359550561798,353.979828618678,411.689771373278,6.64984705882353,5.53194413407821,6.0576312849162,16.1840337078652,6.8865,51.3347201284638,34.7300012425192,28,1901
366,348,342,325,479,314,347,12.087,16.3,18.702,58.468,15.514,8.308,10.552,28,1902
333,346,315,303,476,295,269,10.631,21.303,18.073,57.719,14.173,6.495,8.781,28,1903
354,341,292,336,456,310,291,10.395,19.568,50.438,44.648,14.058,7.558,9.411,28,1904
310,378,239,326,458,299,267,8.425,11.537,41.381,32.247,14.215,6.221,8.742,28,1905
264,290,276,246,369,208,202,7.008,8.82,15.945,25.79,11.615,4.371,9.568,28,1906
289,359,280,343,384,257,207,7.874,10.276,10.671,27.207,10.751,5.906,5.708,28,1907
299,325,310,295,436,241,248,8.229,8.977,10.867,22.167,12.795,4.804,8.506,28,1908
242,311,245,308,360,258,200,6.93,8.781,27.443,22.323,9.45,5.787,5.669,28,1909
204,293,256,276,362,233,219,5.631,8.74,6.22,19.963,9.568,4.843,7.087,28,1910
247,284,173,273,325,244,180,31.932,8.78,39.767,18.977,8.978,5.079,4.724,28,1911
146,114,239,260,383,241,198,3.424,2.953,43.427,19.884,11.142,5.199,6.732,28,1912
355,271,210,120,335,188,184,14.41,54.567,49.256,50.198,25.789,4.489,8.781,28,1913
281,360,329,361,389,352,197,9.212,20.554,14.214,35.003,10.474,8.82,6.102,28,1914
279,341,186,336,411,278,263,6.969,8.977,50.281,23.192,13.544,5.905,10.079,28,1915
312,279,325,290,455,211,257,8.82,7.678,13.703,21.339,13.11,4.29,7.598,28,1916
310,274,216,275,430,229,245,8.189,7.558,40.831,19.963,11.732,4.804,7.206,28,1917
273,269,250,265,368,228,229,6.892,7.205,24.647,18.544,11.378,4.646,6.889,28,1918
264,261,262,267,380,227,217,7.875,7.718,14.449,17.874,10.077,4.369,6.773,28,1919
241,202,298,204,358,154,190,6.101,5.196,8.268,13.701,14.529,12.127,5.985,28,1920
